step,epoch,loss,lm,cls,rec,dist,ahead,lr
1,0,1.5024709701538086,1.3982365131378174,0.665291965007782,0.5553674697875977,0.0,0.19873832166194916,1.9999896186455852e-05
2,0,2.672916889190674,2.584644317626953,0.679151713848114,0.2650444507598877,7.710089562351641e-07,0.14210398495197296,1.9999584748092293e-05
3,0,2.232753276824951,2.1504287719726562,0.6288285255432129,0.22702300548553467,1.0939201047222014e-06,0.1618085652589798,1.9999065691715965e-05
4,0,2.010307788848877,1.9201195240020752,0.6353679299354553,0.37654101848602295,1.2941555951329065e-06,0.1564863920211792,1.9998339028671094e-05
5,0,1.6471984386444092,1.5707299709320068,0.5816554427146912,0.19704580307006836,1.4181221104081487e-06,0.16901297867298126,1.9997404774839252e-05
6,0,1.9756417274475098,1.8691529035568237,0.8370000123977661,0.3260193467140198,1.5974379721228615e-06,0.12975576519966125,1.999626295063901e-05
7,0,2.1237692832946777,2.056694507598877,0.5593751668930054,0.12155613303184509,1.498145593359368e-06,0.10118939727544785,1.999491358102548e-05
8,0,2.3803842067718506,2.35463285446167,,0.35395383834838867,1.7215770640177652e-06,0.16107049584388733,1.9993356695489792e-05
9,0,1.2541308403015137,1.1880629062652588,0.5567225813865662,0.07993608713150024,1.8641330825630575e-06,0.12797656655311584,1.999159232805843e-05
10,0,1.6508692502975464,1.578521728515625,0.49337396025657654,0.29467055201530457,1.8134318224838353e-06,0.16553087532520294,1.9989620517292498e-05
11,0,2.072871208190918,2.0071234703063965,0.4714772701263428,0.23378318548202515,1.908435251607443e-06,0.13821753859519958,1.9987441306286873e-05
12,0,2.081742525100708,2.024700164794922,0.4403914511203766,0.08017560094594955,1.921537432281184e-06,0.17988905310630798,1.9985054742669263e-05
13,0,1.6797122955322266,1.6177170276641846,0.44586724042892456,0.2078719586133957,2.2296801489574136e-06,0.14029811322689056,1.9982460878599166e-05
14,0,1.2647380828857422,1.213147521018982,0.4139901101589203,0.06989310681819916,1.9840554159600288e-06,0.13393959403038025,1.9979659770766737e-05
15,0,1.7542201280593872,1.6983747482299805,0.37846145033836365,0.2318832278251648,2.1171299522393383e-06,0.12810342013835907,1.997665148039154e-05
16,0,1.6184991598129272,1.5584971904754639,0.3872423470020294,0.25460565090179443,2.1792484403704293e-06,0.1709512621164322,1.9973436073221214e-05
17,0,2.250865936279297,2.1040613651275635,1.245901346206665,0.2824888825416565,2.4263390514533967e-06,0.16180194914340973,1.9970013619530037e-05
18,0,2.5212326049804688,2.4734184741973877,0.32006871700286865,0.18904268741607666,2.3294824131880887e-06,0.12709911167621613,1.996638419411739e-05
19,0,1.8482136726379395,1.8082165718078613,0.31889933347702026,0.04400382563471794,2.398258175162482e-06,0.11813918501138687,1.9962547876306107e-05
20,0,2.1213815212249756,1.9677422046661377,1.3363317251205444,0.2511817514896393,2.4558862605772447e-06,0.14894017577171326,1.9958504749940776e-05
21,0,2.1414356231689453,1.989511251449585,1.377936840057373,0.14779724180698395,2.5535821350786136e-06,0.13481557369232178,1.9954254903385877e-05
22,0,2.0290584564208984,1.881765365600586,1.3786190748214722,0.0716475248336792,2.699474180190009e-06,0.11697231978178024,1.9949798429523853e-05
23,0,1.648842692375183,1.6087158918380737,0.28846436738967896,0.06081033870577812,2.636386170706828e-06,0.16479738056659698,1.99451354257531e-05
24,0,2.095848321914673,1.9355087280273438,1.5021182298660278,0.10827719420194626,2.730806500039762e-06,0.09427855163812637,1.9940265993985812e-05
25,0,1.2764040231704712,1.267663836479187,,0.04781511425971985,2.7812441203423077e-06,0.1269894391298294,1.993519024064577e-05
26,0,1.525975227355957,1.3842185735702515,1.3413054943084717,0.03828458487987518,3.030258312719525e-06,0.1142338216304779,1.9929908276666025e-05
27,0,2.4506449699401855,2.4160749912261963,0.23664510250091553,0.08041492849588394,2.651084741955856e-06,0.13769768178462982,1.9924420217486443e-05
28,0,1.68180513381958,1.6740659475326538,,0.06054782494902611,3.0205924304027576e-06,0.09423364698886871,1.9918726183051207e-05
29,0,1.5887969732284546,1.5774136781692505,,0.09993424266576767,2.90110551759426e-06,0.12773263454437256,1.991282629780619e-05
30,0,1.8496754169464111,1.8404093980789185,,0.04564680904150009,3.0902324397175107e-06,0.13967150449752808,1.990672069069624e-05
31,0,1.4056296348571777,1.3733303546905518,0.23554742336273193,0.0653349757194519,2.9118552902218653e-06,0.10955595970153809,1.9900409495162344e-05
32,0,1.6568609476089478,1.4808510541915894,1.6402719020843506,0.09932500869035721,3.036717998838867e-06,0.14032717049121857,1.9893892849138726e-05
33,0,1.8946466445922852,1.7482948303222656,1.3984293937683105,0.040379468351602554,3.167969680362148e-06,0.0897945836186409,1.9887170895049842e-05
34,0,2.239276647567749,2.095372438430786,1.3643016815185547,0.046336062252521515,3.2882978757697856e-06,0.10314668715000153,1.9880243779807236e-05
35,0,1.929914116859436,1.9005244970321655,0.2195986658334732,0.04074416309595108,2.8691663374047494e-06,0.10785044729709625,1.987311165480636e-05
36,0,1.4272029399871826,1.3958461284637451,0.22124288976192474,0.05227690190076828,3.0513660931319464e-06,0.13237102329730988,1.986577467592325e-05
37,0,2.6219704151153564,2.586371898651123,0.28089630603790283,0.04165895655751228,3.3055368930945406e-06,0.10851921141147614,1.9858233003511124e-05
38,0,1.7973510026931763,1.763515591621399,0.23466087877750397,0.07832218706607819,3.4195181797258556e-06,0.12906189262866974,1.9850486802396873e-05
39,0,1.0624288320541382,1.026289463043213,0.26660850644111633,0.06241156533360481,3.1798126656212844e-06,0.12715764343738556,1.9842536241877465e-05
40,0,1.170931100845337,1.133644938468933,0.21329833567142487,0.17026716470718384,2.944294692497351e-06,0.1488587111234665,1.9834381495716243e-05
41,0,2.586660623550415,2.55526065826416,0.23510368168354034,0.056394319981336594,3.2846069188963156e-06,0.10139274597167969,1.9826022742139118e-05
42,0,1.5095252990722656,1.3407347202301025,1.597642421722412,0.0607171505689621,3.3980732041527517e-06,0.11980458348989487,1.981746016383069e-05
43,0,1.3149302005767822,1.2794737815856934,0.2238054722547531,0.1371377557516098,3.0623514248873107e-06,0.12437492609024048,1.9808693947930245e-05
44,0,1.3899238109588623,1.3578015565872192,0.2305804342031479,0.06947819888591766,3.08743369714648e-06,0.11180364340543747,1.9799724286027663e-05
45,0,1.9472941160202026,1.9161041975021362,0.2144574522972107,0.09232918918132782,2.8961123916815268e-06,0.10255299508571625,1.9790551374159236e-05
46,0,1.5644525289535522,1.532360553741455,0.22358453273773193,0.08937210589647293,3.1312126793636708e-06,0.10529734939336777,1.9781175412803385e-05
47,0,1.3350878953933716,1.3030511140823364,0.23335987329483032,0.08595792949199677,3.1643933198211016e-06,0.08805785328149796,1.9771596606876272e-05
48,0,2.0593817234039307,1.9015626907348633,1.4320158958435059,0.1667272448539734,3.3125354548246833e-06,0.12562289834022522,1.9761815165727328e-05
49,0,1.5219635963439941,1.4892665147781372,0.2071136236190796,0.1131773442029953,3.097541593888309e-06,0.1265355348587036,1.9751831303134675e-05
50,0,2.1189839839935303,1.9809759855270386,1.307172179222107,0.055236417800188065,3.3516116673126817e-06,0.09058214724063873,1.9741645237300448e-05
51,0,2.1826136112213135,2.060837745666504,1.1548168659210205,0.03482978790998459,3.54176609107526e-06,0.09105843305587769,1.9731257190846038e-05
52,0,1.6932092905044556,1.5521332025527954,1.339028000831604,0.041882824152708054,3.4521638099249685e-06,0.1015797108411789,1.9720667390807218e-05
53,0,1.1842278242111206,1.1539782285690308,0.21733629703521729,0.06027738377451897,3.253131126257358e-06,0.11003872007131577,1.970987606862918e-05
54,0,1.5165687799453735,1.477117896080017,0.24236565828323364,0.16378961503505707,3.3448804970248602e-06,0.14049503207206726,1.969888346016149e-05
55,0,1.9718362092971802,1.843221664428711,1.1821192502975464,0.08495382219552994,3.539091721904697e-06,0.12309569120407104,1.9687689805652902e-05
56,0,1.371524453163147,1.2227983474731445,1.4196770191192627,0.03714374452829361,3.566915438568685e-06,0.09802380949258804,1.9676295349746155e-05
57,0,1.7588587999343872,1.6381465196609497,1.0974509716033936,0.09866759926080704,3.665915301098721e-06,0.12067212164402008,1.966470034147258e-05
58,0,2.1545140743255615,2.1165881156921387,0.28213343024253845,0.10075954347848892,3.2111568089021603e-06,0.09349123388528824,1.965290503424668e-05
59,0,2.0707156658172607,2.061128616333008,,0.06542371958494186,3.5697473776963307e-06,0.12632067501544952,1.9640909685860594e-05
60,0,1.8904963731765747,1.8502212762832642,0.3036005198955536,0.10457732528448105,3.3431324482080527e-06,0.09372091293334961,1.9628714558478457e-05
61,0,1.4776901006698608,1.4363446235656738,0.31825777888298035,0.08853187412023544,3.405682491575135e-06,0.10185927152633667,1.9616319918630663e-05
62,0,1.4521914720535278,1.413018822669983,0.28973546624183655,0.09873897582292557,3.3187916415045038e-06,0.10523957014083862,1.9603726037208055e-05
63,0,1.380100965499878,1.3356455564498901,0.32218748331069946,0.12027103453874588,3.727156581589952e-06,0.12446089833974838,1.9590933189455994e-05
64,0,1.3513870239257812,1.3178861141204834,0.2500932216644287,0.0730070248246193,3.4769084322761046e-06,0.09682383388280869,1.9577941654968345e-05
65,0,1.3080873489379883,1.274176001548767,0.2661656439304352,0.0528755746781826,3.719853566508391e-06,0.09301704168319702,1.9564751717681372e-05
66,0,0.8014968633651733,0.792229175567627,,0.07173667103052139,3.5657387797982665e-06,0.11361555010080338,1.955136366586752e-05
67,0,1.7315257787704468,1.6975895166397095,0.2769031524658203,0.05561596155166626,3.441709850449115e-06,0.069302037358284,1.9537777792129134e-05
68,0,1.5278832912445068,1.4027841091156006,1.20100998878479,0.02592143416404724,4.0049440030998085e-06,0.07404150068759918,1.9523994393392043e-05
69,0,1.9853556156158447,1.9498753547668457,0.29937487840652466,0.04198657348752022,3.737350652954774e-06,0.06886766105890274,1.9510013770899085e-05
70,0,1.1327331066131592,1.091556191444397,0.26474878191947937,0.15849190950393677,3.656379249150632e-06,0.1355477273464203,1.9495836230203513e-05
71,0,1.216801643371582,1.1852507591247559,0.2485993653535843,0.05286899209022522,3.913077307515778e-06,0.08094866573810577,1.9481462081162327e-05
72,0,1.4037007093429565,1.2479082345962524,1.4817399978637695,0.04767972230911255,3.920894869224867e-06,0.10468792915344238,1.94668916379295e-05
73,0,1.209989309310913,1.1750462055206299,0.2906968295574188,0.03637224808335304,4.080932285432937e-06,0.08109217882156372,1.94521252189491e-05
74,0,1.2922128438949585,1.2567684650421143,0.2729390263557434,0.07485350221395493,3.7567224353551865e-06,0.0881517305970192,1.9437163146948354e-05
75,0,1.3104777336120605,1.281516671180725,0.2384655475616455,0.041169364005327225,3.6600993098545587e-06,0.06111849099397659,1.942200574893057e-05
76,0,0.9062185883522034,0.8712573051452637,0.25527021288871765,0.09181439131498337,3.7187944599281764e-06,0.09687057882547379,1.9406653356167996e-05
77,0,0.9471635818481445,0.9182968139648438,0.21678362786769867,0.05367068946361542,3.6720771277032327e-06,0.09009601175785065,1.9391106304194598e-05
78,0,2.143671751022339,2.105015993118286,0.28897756338119507,0.09304942190647125,4.00758653995581e-06,0.10211154073476791,1.9375364932798698e-05
79,0,1.5810831785202026,1.544242262840271,0.2912808656692505,0.05545959994196892,4.3722793634515256e-06,0.09879624843597412,1.935942958601558e-05
80,0,1.0946797132492065,1.0666881799697876,0.2265256643295288,0.03111301362514496,4.158175670454511e-06,0.07566522806882858,1.934330061211994e-05
81,0,1.6971919536590576,1.6423646211624146,0.492825448513031,0.04572919011116028,4.805217940884177e-06,0.0651639774441719,1.9326978363618294e-05
82,0,0.9014279246330261,0.866795003414154,0.2972569465637207,0.030006835237145424,4.7101802920224145e-06,0.06813555955886841,1.9310463197241264e-05
83,0,2.1043756008148193,1.9702904224395752,1.2546236515045166,0.08003818243741989,4.528495537670096e-06,0.09241864830255508,1.929375547393579e-05
84,0,2.2712419033050537,2.15826153755188,1.0617172718048096,0.057822756469249725,5.05118805449456e-06,0.07835068553686142,1.927685555885723e-05
85,0,1.4098491668701172,1.3793971538543701,0.2166873663663864,0.0608656108379364,4.347012691141572e-06,0.11479684710502625,1.925976382136139e-05
86,0,1.175162672996521,1.0599288940429688,1.0638905763626099,0.08147621154785156,5.1049928515567444e-06,0.09541623294353485,1.9242480634996453e-05
87,0,0.8953654170036316,0.8604966998100281,0.27038756012916565,0.06490141898393631,4.810880000150064e-06,0.09169575572013855,1.92250063774948e-05
88,0,1.1850537061691284,1.1509753465652466,0.26078465580940247,0.07503826916217804,4.801576778845629e-06,0.0849590003490448,1.9207341430764776e-05
89,0,1.8973630666732788,1.8678689002990723,0.23407648503780365,0.042669039219617844,4.6354816731764e-06,0.07905782759189606,1.9189486180882312e-05
90,0,1.222955346107483,1.1170198917388916,0.9359810948371887,0.12152055650949478,4.733861715067178e-06,0.1252254694700241,1.9171441018082527e-05
91,0,1.9482210874557495,1.9412586688995361,,0.05023153871297836,5.104999218019657e-06,0.08901465684175491,1.915320633675117e-05
92,0,1.3133113384246826,1.2824761867523193,0.2408420294523239,0.05275091901421547,4.55924100606353e-06,0.08226746320724487,1.9134782535416003e-05
93,0,0.6946754455566406,0.6648105382919312,0.24686768651008606,0.036173589527606964,4.48695527666132e-06,0.06738623976707458,1.9116170016738103e-05
94,0,1.7303342819213867,1.6845089197158813,0.3702319264411926,0.07460453361272812,5.113981387694366e-06,0.10143780708312988,1.909736918750306e-05
95,0,0.938615620136261,0.8932269811630249,0.3477715849876404,0.10393928736448288,5.066042376711266e-06,0.108287513256073,1.907838045861207e-05
96,0,1.35331392288208,1.3155560493469238,0.28301042318344116,0.0997946485877037,5.051466359873302e-06,0.0893406867980957,1.9059204245072977e-05
97,0,1.3004783391952515,1.265442132949829,0.2886199951171875,0.05071389302611351,5.1313836593180895e-06,0.0727669969201088,1.9039840965991196e-05
98,0,1.343064785003662,1.292490005493164,0.43422412872314453,0.05613873898983002,5.3689668675360736e-06,0.0869048461318016,1.9020291044560533e-05
99,0,1.2996265888214111,1.2679870128631592,0.27243223786354065,0.031951792538166046,5.2311879699118435e-06,0.055970437824726105,1.9000554908053973e-05
100,0,1.3887619972229004,1.3566197156906128,0.23885402083396912,0.07751337438821793,5.300034899846651e-06,0.08762266486883163,1.8980632987814306e-05
101,0,1.4701759815216064,1.4381624460220337,0.24814148247241974,0.07274257391691208,5.1008992159040645e-06,0.07124403864145279,1.8960525719244723e-05
102,0,1.4285976886749268,1.326708436012268,0.9013669490814209,0.11265944689512253,5.156221504876157e-06,0.12239038199186325,1.8940233541799284e-05
103,0,1.8899592161178589,1.8572120666503906,0.2284242957830429,0.10257717967033386,4.965908374288119e-06,0.09551641345024109,1.8919756898973337e-05
104,0,0.7305803894996643,0.6973149180412292,0.28148382902145386,0.04227418452501297,5.271024292596849e-06,0.060066115111112595,1.8899096238293793e-05
105,0,1.4436752796173096,1.3208959102630615,1.1636474132537842,0.0525154210627079,5.537761808227515e-06,0.07577528059482574,1.887825201130937e-05
106,0,2.501905918121338,2.333369016647339,1.5796109437942505,0.11390171945095062,5.435035291156964e-06,0.09761214256286621,1.8857224673580724e-05
107,0,1.3303464651107788,1.289501667022705,0.2958265542984009,0.112307608127594,5.005173989047762e-06,0.11293379217386246,1.883601468467047e-05
108,0,0.9552363157272339,0.9277676939964294,0.18784962594509125,0.08516698330640793,5.291841716825729e-06,0.08850459009408951,1.881462250813316e-05
109,0,1.1004445552825928,1.0719636678695679,0.19220422208309174,0.09209725260734558,4.874275418842444e-06,0.09310945123434067,1.8793048611505142e-05
110,0,1.1515358686447144,1.1205391883850098,0.24898475408554077,0.052713047713041306,5.8988307500840165e-06,0.06924758851528168,1.8771293466294353e-05
111,0,1.4869133234024048,1.3964093923568726,0.8114387392997742,0.08224423229694366,6.84632550473907e-06,0.10495420545339584,1.8749357547969997e-05
112,0,1.3951314687728882,1.305708885192871,0.8112280368804932,0.07804207503795624,6.258921985136112e-06,0.08795220404863358,1.8727241335952164e-05
113,0,1.7885900735855103,1.6878055334091187,0.9113468527793884,0.09318336844444275,6.169042535475455e-06,0.09981060028076172,1.8704945313601346e-05
114,0,1.2607862949371338,1.2231616973876953,0.3028489351272583,0.07374197244644165,6.174865575303556e-06,0.07304906100034714,1.868246996820788e-05
115,0,1.5252304077148438,1.50203275680542,0.17810453474521637,0.05317862704396248,5.398254415922565e-06,0.05456312373280525,1.8659815790981296e-05
116,0,0.9269900918006897,0.9026567935943604,0.18073894083499908,0.05621970817446709,5.555312782234978e-06,0.06896461546421051,1.8636983277039583e-05
117,0,1.515776515007019,1.3873419761657715,1.2252527475357056,0.04714229702949524,6.69899463900947e-06,0.07104159146547318,1.8613972925398354e-05
118,0,1.3122878074645996,1.2880680561065674,0.18063843250274658,0.046668440103530884,6.284112714638468e-06,0.07644966244697571,1.8590785238959965e-05
119,0,1.714426040649414,1.6778427362442017,0.2876430153846741,0.07063481956720352,5.9354993027227465e-06,0.08574402332305908,1.8567420724502495e-05
120,0,1.1256954669952393,1.0937790870666504,0.24289408326148987,0.061463017016649246,6.103643045207718e-06,0.09107503294944763,1.8543879892668693e-05
121,0,0.8695651888847351,0.8421173095703125,0.21566027402877808,0.04634036496281624,6.635015324718552e-06,0.07129435986280441,1.8520163257954816e-05
122,0,1.0805002450942993,1.0534694194793701,0.2121162861585617,0.0454854778945446,6.673782536381623e-06,0.07089556753635406,1.849627133869936e-05
123,0,1.4595438241958618,1.4345351457595825,0.1808471828699112,0.06482459604740143,6.450821274484042e-06,0.07365214079618454,1.847220465707177e-05
124,0,1.6976509094238281,1.5940964221954346,0.9136894345283508,0.1204250231385231,6.273793133004801e-06,0.12328289449214935,1.8447963739060986e-05
125,0,1.1691241264343262,1.1343512535095215,0.30036965012550354,0.035107165575027466,6.828655841673026e-06,0.0596088282763958,1.8423549114463985e-05
126,0,1.9788669347763062,1.8754154443740845,0.9125508069992065,0.12017059326171875,6.5171475398528855e-06,0.12375649809837341,1.839896131687418e-05
127,0,1.3787063360214233,1.3717525005340576,,0.060160763561725616,7.120843747543404e-06,0.07891307026147842,1.837420088366976e-05
128,0,1.6653287410736084,1.547075629234314,1.1406054496765137,0.034167833626270294,7.396565706585534e-06,0.04968136176466942,1.834926835600195e-05
129,0,1.4056012630462646,1.3806852102279663,0.18574003875255585,0.06597594916820526,6.113082235970069e-06,0.06086363643407822,1.832416427878319e-05
130,0,1.4829670190811157,1.4591903686523438,0.17678202688694,0.054590582847595215,6.9413508754223585e-06,0.06737460196018219,1.8298889200675206e-05
131,0,1.852964997291565,1.756569504737854,0.8879602551460266,0.06552150100469589,8.288234312203713e-06,0.08646444231271744,1.8273443674077044e-05
132,0,1.3520631790161133,1.3311702013015747,0.1604664921760559,0.04603353515267372,6.6757861532096285e-06,0.0508907288312912,1.8247828255112973e-05
133,0,0.9114174842834473,0.8805950880050659,0.22274665534496307,0.08542832732200623,6.3696038523630705e-06,0.0855245366692543,1.8222043503620346e-05
134,0,0.6661854386329651,0.6305062770843506,0.28067582845687866,0.07622385770082474,6.591028068214655e-06,0.07600557804107666,1.819608998313736e-05
135,0,0.7219048738479614,0.696250855922699,0.1997746229171753,0.042931992560625076,7.224957244034158e-06,0.07059669494628906,1.8169968260890742e-05
136,0,1.5335386991500854,1.4386320114135742,0.896515429019928,0.047005850821733475,7.543439551227493e-06,0.05809193477034569,1.814367890778335e-05
137,0,1.745309829711914,1.7129281759262085,0.254720002412796,0.05845775082707405,8.422099199378863e-06,0.07973123341798782,1.811722249838169e-05
138,0,1.013332724571228,0.973749577999115,0.34235700964927673,0.04525596648454666,7.699015441176016e-06,0.06169052794575691,1.809059961090337e-05
139,0,2.411832332611084,2.3295278549194336,0.7407108545303345,0.08277585357427597,8.588909622631036e-06,0.08188597112894058,1.806381082720445e-05
140,0,1.063302755355835,1.0380691289901733,0.15986207127571106,0.08024074882268906,6.65730885884841e-06,0.10470609366893768,1.803685673276674e-05
141,0,1.702143907546997,1.6605660915374756,0.3480490446090698,0.05430268868803978,6.333774308586726e-06,0.0811518058180809,1.8009737916684984e-05
142,0,1.4076979160308838,1.37890625,0.1876591295003891,0.10215342044830322,6.5057006395363715e-06,0.09835890680551529,1.7982454971654018e-05
143,0,1.1233340501785278,0.9699987769126892,1.4841779470443726,0.038869164884090424,8.46317288960563e-06,0.059478696435689926,1.7955008493955776e-05
144,0,0.9329279065132141,0.7761679887771606,1.5035676956176758,0.05451476573944092,8.200147931347601e-06,0.07354526221752167,1.7927399083446285e-05
145,0,1.9323159456253052,1.8257819414138794,0.9674159288406372,0.09443634748458862,7.86806867836276e-06,0.10141032934188843,1.7899627343542548e-05
146,0,1.1347148418426514,1.1097131967544556,0.18741720914840698,0.05435686558485031,7.718263987044338e-06,0.07083867490291595,1.787169388120935e-05
147,0,1.1992756128311157,1.1533610820770264,0.42480790615081787,0.02922166883945465,8.90307728695916e-06,0.03945046290755272,1.7843599306946004e-05
148,0,1.6455014944076538,1.564278244972229,0.7275166511535645,0.07901973277330399,8.784548299445305e-06,0.09041149169206619,1.7815344234773002e-05
149,0,0.7854272723197937,0.7485343217849731,0.3020855784416199,0.06073034554719925,8.383108252019156e-06,0.07295334339141846,1.7786929282218588e-05
150,0,1.0908844470977783,1.0201220512390137,0.6707453727722168,0.02009083703160286,9.065390258911066e-06,0.053659699857234955,1.7758355070305276e-05
151,0,1.6486951112747192,1.5696425437927246,0.7117784023284912,0.06931457668542862,1.0408999514766037e-05,0.08817525953054428,1.7729622223536268e-05
152,0,1.1839008331298828,1.1630905866622925,0.15471318364143372,0.05099998787045479,7.4805107033171225e-06,0.055775292217731476,1.7700731369881808e-05
153,0,1.7008235454559326,1.6436775922775269,0.5340654253959656,0.03850441053509712,1.0040066626970656e-05,0.03627798333764076,1.7671683140765457e-05
154,0,1.007267713546753,0.9401599168777466,0.6353110671043396,0.018440084531903267,9.585965926817153e-06,0.05308752879500389,1.764247817105029e-05
155,0,0.9088044166564941,0.8833879232406616,0.17965012788772583,0.0671711340546608,6.858758297312306e-06,0.08185641467571259,1.7613117099025025e-05
156,0,0.6648258566856384,0.6341333389282227,0.19924692809581757,0.09893760830163956,8.261958100774791e-06,0.11641482263803482,1.7583600566390077e-05
157,0,1.7329264879226685,1.6787258386611938,0.46858179569244385,0.06232796609401703,9.481362212682143e-06,0.08451705425977707,1.7553929218243518e-05
158,0,1.6978739500045776,1.6605371236801147,0.2949947118759155,0.07021625339984894,9.85413498710841e-06,0.08652795106172562,1.7524103703066994e-05
159,0,0.9036654829978943,0.7973026633262634,0.9949040412902832,0.06061870604753494,1.1796834769484121e-05,0.07682426273822784,1.7494124672711545e-05
160,0,1.0733734369277954,1.019568920135498,0.46227383613586426,0.06845462322235107,1.0082619155582506e-05,0.08308464288711548,1.7463992782383356e-05
161,0,1.0581809282302856,1.0235401391983032,0.2687274217605591,0.0698905661702156,8.660790626890957e-06,0.08546920865774155,1.7433708690629446e-05
162,0,1.0816354751586914,1.0180768966674805,0.5588703155517578,0.08313560485839844,1.1872132745338604e-05,0.07028943300247192,1.7403273059323266e-05
163,0,0.776200532913208,0.7378002405166626,0.30496683716773987,0.07515877485275269,9.96504877548432e-06,0.08291039615869522,1.7372686553650237e-05
164,0,1.193416714668274,1.169034719467163,0.1963813751935959,0.03900625556707382,1.1042065125366207e-05,0.05586662143468857,1.7341949842093212e-05
165,0,1.204976201057434,1.1380568742752075,0.6198379397392273,0.041400205343961716,1.1380325304344296e-05,0.057303667068481445,1.731106359641787e-05
166,0,1.635441780090332,1.6070936918258667,0.174844428896904,0.10758468508720398,8.726591659069527e-06,0.10968686640262604,1.728002849165802e-05
167,0,1.4435697793960571,1.415300965309143,0.12509644031524658,0.17021524906158447,8.285948752018157e-06,0.14496563374996185,1.7248845206100883e-05
168,0,1.4730321168899536,1.4401075839996338,0.271237850189209,0.050476476550102234,1.1215762242500205e-05,0.06553403288125992,1.721751442127221e-05
169,0,1.2320071458816528,1.1304408311843872,0.9686233997344971,0.04126173257827759,1.2402238098729867e-05,0.0528138242661953,1.7186036821921442e-05
